image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
scgan_0028839,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028840,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028841,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028842,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028843,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028844,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028845,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028846,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028847,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028848,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028849,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028850,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028851,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028852,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028853,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028854,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0028855,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028856,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028857,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028858,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0028859,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028860,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028861,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028862,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028863,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028864,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028865,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028866,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028867,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028868,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028869,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028870,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028871,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0028872,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0028873,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028874,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028876,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028877,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0028878,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028879,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028880,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0028881,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028882,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028883,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028884,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028885,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0028886,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028887,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028888,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028889,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028890,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0028891,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028892,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028893,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028894,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028895,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028896,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028897,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028898,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028899,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028900,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028901,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028902,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028903,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028904,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028905,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028906,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028907,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028908,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028909,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028910,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028911,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028913,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028914,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028915,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028916,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028917,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028918,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028919,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028920,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028921,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028922,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028923,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028924,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028925,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028926,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0028927,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028928,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0028929,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028930,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028931,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028932,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028933,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028934,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028935,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028936,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028937,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0028938,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028939,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028940,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028941,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0028942,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028943,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028944,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028945,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028946,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028947,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028948,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028949,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028950,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028951,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028952,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028953,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028954,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028955,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028956,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028957,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028958,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028959,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028960,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028961,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028962,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028963,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028964,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0028965,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028966,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028967,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028968,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028969,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028970,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028971,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028972,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028973,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0028974,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028975,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028976,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028977,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028978,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0028979,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028980,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0028981,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028982,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028983,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028984,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0028985,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028986,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028987,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028988,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028989,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0028990,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0028991,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028992,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028993,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028994,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0028995,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0028996,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028997,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028998,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0028999,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029000,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029001,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029002,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0029003,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029004,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029005,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029006,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029007,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029008,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029009,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029010,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029011,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029012,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029013,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029014,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029015,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029016,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029017,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029018,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029020,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0029021,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029022,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029023,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029024,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029025,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0029026,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029027,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029028,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029029,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029030,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029031,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029032,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029033,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029034,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0029035,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0029036,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029037,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029038,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029039,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0029040,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029041,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0029042,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029043,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0029044,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029045,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029046,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029047,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029048,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029049,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029050,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029051,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029052,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0029053,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0029054,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029055,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029056,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029057,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029058,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029059,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0029060,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029061,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029062,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029063,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029064,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029065,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029066,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029067,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0029068,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029069,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029070,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029071,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029072,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029073,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029074,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029075,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029076,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029077,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029078,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029079,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029080,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029081,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029082,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0029083,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0029084,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029085,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029086,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029087,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029088,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029089,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029090,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029091,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029092,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029093,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029094,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029095,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029096,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029097,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029098,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029099,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0029100,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029101,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029102,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029103,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029104,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029105,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029106,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029107,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029108,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029109,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029110,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029112,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029113,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029114,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029115,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029116,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029117,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029118,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029119,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029120,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029121,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029122,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029123,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0029124,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029125,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029126,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029127,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029128,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029129,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0029130,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0029131,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029132,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029133,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0029134,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029135,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029136,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029137,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029138,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029139,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029140,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029141,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0029142,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029143,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029144,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029145,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029146,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029147,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029148,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029149,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029150,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029151,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029152,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029153,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029154,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029155,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029156,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029157,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029158,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029159,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029160,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029161,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029162,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029163,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029164,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029165,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029166,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029167,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029168,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029169,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029170,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029171,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029172,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029173,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029174,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029175,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029176,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029177,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0029178,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029179,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029180,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029181,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029182,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029183,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029184,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029185,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029186,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029187,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029188,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029189,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029190,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029191,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029192,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0029193,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0029194,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029195,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029196,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029197,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029198,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029199,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029200,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029201,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0029202,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029203,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029204,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029205,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029206,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029207,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029208,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029209,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029210,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0029211,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029212,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029213,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029214,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029215,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029216,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0029217,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0029218,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029219,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029220,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0029221,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029222,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029223,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029224,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029225,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0029226,0.0,1.0,0.0,0.0,0.0,0.0,0.0
